,item_id,fill_qty,used_qty,code_name,unit_price,orders_placed,ordered_qty,leadtime_intdays_mean,leadtime_intdays_std,used_filled_ratio,used_ordered_ratio
461,38262,190,179.0,SUTURES,82.015,18,216.0,2.5,1.2485285456935955,0.9421052631578948,0.8287037037037037
462,38269,6,4.0,SUTURES,41.3633,7,42.0,2.857142857142857,1.4638501094227998,0.6666666666666666,0.09523809523809523
463,38270,1,32.0,SUTURES,2.3658,2,72.0,2.0,0.0,32.0,0.4444444444444444
464,38271,692,1793.0,SUTURES,2.3658,47,2376.0,2.6595744680851063,2.169718432390638,2.591040462427746,0.7546296296296297
465,38272,383,576.0,SUTURES,2.3908,23,900.0,2.6956521739130435,2.687255825841259,1.5039164490861618,0.64
466,38273,416,454.0,SUTURES,2.4369,16,576.0,2.3125,1.01447851956888,1.0913461538461537,0.7881944444444444
467,38276,28,240.0,SUTURES,2.2222,13,468.0,2.3846153846153846,0.6504436355879909,8.571428571428571,0.5128205128205128
468,38277,264,249.0,SUTURES,2.2222,15,576.0,2.6,1.5946338585572368,0.9431818181818182,0.4322916666666667
469,38279,1582,2252.0,SUTURES,1.425,85,2856.0,2.7176470588235295,2.383533614824259,1.4235145385587864,0.788515406162465
470,38281,17,17.0,SUTURES,4.6914,2,72.0,17.0,4.242640687119285,1.0,0.2361111111111111
471,38282,2,10.0,SUTURES,5.2483,4,48.0,2.0,0.0,5.0,0.20833333333333334
472,38283,2,43.0,SUTURES,5.2483,10,120.0,3.8,4.131182235954578,21.5,0.35833333333333334
473,38284,127,192.0,SUTURES,2.5614,9,324.0,2.111111111111111,0.3333333333333334,1.5118110236220472,0.5925925925925926
474,38286,3103,5559.0,SUTURES,5.4417,99,9288.0,2.676767676767677,2.5307427433918015,1.7914921044150822,0.5985142118863049
475,38287,32,12.0,SUTURES,2.6561,1,36.0,2.0,,0.375,0.3333333333333333
476,38288,551,1153.0,SUTURES,2.6561,49,1872.0,2.489795918367347,1.515509388780879,2.092558983666062,0.6159188034188035
477,38291,90,47.0,SUTURES,33.6158,5,60.0,16.4,28.858274376684413,0.5222222222222223,0.7833333333333333
478,38313,56,67.0,SUTURES,17.1183,10,132.0,2.1,0.31622776601683794,1.1964285714285714,0.5075757575757576
479,38318,313,315.0,SUTURES,3.6997,14,504.0,7.642857142857143,14.199713663728156,1.0063897763578276,0.625
480,38319,15,15.0,SUTURES,2.4936,1,36.0,2.0,,1.0,0.4166666666666667
481,38320,105,12.0,SUTURES,35.2242,2,24.0,15.5,17.67766952966369,0.11428571428571428,0.5
482,38321,81,239.0,SUTURES,2.6272,15,540.0,3.2,4.662923668993215,2.950617283950617,0.4425925925925926
483,38333,2,10.0,SUTURES,5.32,2,24.0,2.0,0.0,5.0,0.4166666666666667
484,38334,28,37.0,SUTURES,5.12,7,84.0,2.0,0.0,1.3214285714285714,0.44047619047619047
485,38358,3,44.0,STAPLES,303.2933,60,62.0,0.0,0.0,14.666666666666666,0.7096774193548387
486,38361,2,84.0,STAPLES,303.2933,126,159.0,0.0,0.0,42.0,0.5283018867924528
487,38380,11,6.0,STAPLES,114.0258,3,0.0,0.0,0.0,0.5454545454545454,inf
488,38421,105,962.0,STAPLES,78.32,146,1508.0,0.0,0.0,9.161904761904761,0.6379310344827587
489,38423,13,324.0,STAPLES,110.1433,283,588.0,0.0,0.0,24.923076923076923,0.5510204081632653
490,38425,45,630.0,STAPLES,143.7333,381,1149.0,0.0,0.0,14.0,0.5483028720626631
491,38803,186,165.0,MED SURG OTHER,8.0,33,309.0,0.0,0.0,0.8870967741935484,0.5339805825242718
492,38813,563,30.0,MED SURG DRESSINGS,0.0,19,510.0,0.0,0.0,0.05328596802841918,0.058823529411764705
493,38816,538,6.0,MED SURG DRESSINGS,0.18,68,2328.0,0.0,0.0,0.011152416356877323,0.002577319587628866
494,39008,57,84.0,MED SURG DRESSINGS,19.176,11,110.0,0.0,0.0,1.4736842105263157,0.7636363636363637
495,39123,6,25.0,SUTURES,4.4347,2,72.0,2.0,0.0,4.166666666666667,0.3472222222222222
496,393,57,40.0,MED SURG DRESSINGS,0.0,88,9000.0,0.0,0.0,0.7017543859649122,0.0044444444444444444
497,39315,336,621.0,SUTURES,5.4992,37,708.0,3.027027027027027,3.1753082657566627,1.8482142857142858,0.8771186440677966
498,39317,302,1421.0,SUTURES,2.3658,42,1764.0,2.1666666666666665,0.6595144802000149,4.7052980132450335,0.8055555555555556
499,39318,67,114.0,SUTURES,5.5725,23,300.0,2.260869565217391,1.0538842141140996,1.7014925373134329,0.38
500,39997,13,7.0,INSTRUMENTS REUSABLE,14.0,3,18.0,1.3333333333333333,0.5773502691896257,0.5384615384615384,0.3888888888888889
501,4,304,34.0,PROSTHESES GASTROENTEROLOGY,74.74,29,35.0,0.0,0.0,0.1118421052631579,0.9714285714285714
502,40016,51,31.0,SUTURES,148.0733,12,36.0,2.4166666666666665,0.9962049198956219,0.6078431372549019,0.8611111111111112
503,4007,107,6.0,MED SURG DRESSINGS,10.87,180,223.0,0.0,0.0,0.056074766355140186,0.026905829596412557
504,40082,32,30.0,MED SURG GUIDE WIRES,44.5,14,70.0,0.0,0.0,0.9375,0.42857142857142855
505,4022,7,9.0,SUTURES,5.6158,2,24.0,2.0,0.0,1.2857142857142858,0.375
506,40433,312,61.0,MED SURG OTHER,53.346,13,130.0,0.0,0.0,0.1955128205128205,0.46923076923076923
507,40534,5,6.0,SUTURES,5.0883,2,24.0,7.5,7.7781745930520225,1.2,0.25
508,40576,835,1130.0,SUTURES,5.9153,35,1260.0,2.5714285714285716,2.2000763928677074,1.3532934131736527,0.8968253968253969
509,40584,647,1301.0,SUTURES,6.9006,34,2268.0,5.852941176470588,9.782892777054444,2.010819165378671,0.5736331569664903
510,40585,160,416.0,SUTURES,32.0897,15,540.0,3.0,3.093772546815388,2.6,0.7703703703703704
511,40588,15,6.0,INSTRUMENTS DISPOSABLE,8.9594,5,54.0,0.0,0.0,0.4,0.1111111111111111
512,40593,3,51.0,SUTURES,3.7233,3,108.0,2.0,0.0,17.0,0.4722222222222222
513,40594,7,21.0,SUTURES,2.6272,1,36.0,2.0,,3.0,0.5833333333333334
514,40595,22,6.0,SUTURES,4.1489,1,36.0,2.0,,0.2727272727272727,0.16666666666666666
515,40609,93,256.0,SUTURES,2.9669,16,612.0,2.8125,2.166987155784116,2.752688172043011,0.41830065359477125
516,40610,12,48.0,SUTURES,3.8606,4,144.0,3.25,2.5,4.0,0.3333333333333333
517,40611,309,297.0,SUTURES,5.9072,12,432.0,2.75,1.764549903980152,0.9611650485436893,0.6875
518,40613,65,38.0,SUTURES,2.6928,2,72.0,2.0,0.0,0.5846153846153846,0.5277777777777778
519,40673,60,19.0,GENERAL SUPPLIES,11.6667,1,24.0,3.0,,0.31666666666666665,0.7916666666666666
520,40714,30,2.0,MED SURG NEEDLES,0.0,2,0.0,10.5,13.435028842544403,0.06666666666666667,inf
521,40943,1543,972.0,MED SURG OTHER,0.0,1,-10.0,0.0,,0.6299416720674011,-97.2
522,41121,46,63.0,INSTRUMENTS DISPOSABLE,51.35,18,108.0,0.0,0.0,1.3695652173913044,0.5833333333333334
523,41122,2,238.0,INSTRUMENTS DISPOSABLE,51.35,49,378.0,2.06,3.4665162186087564,119.0,0.6296296296296297
524,415,28,3.0,MED SURG DRESSINGS,1.125,31,122.0,0.0,0.0,0.10714285714285714,0.02459016393442623
525,41513,2,15.0,MED SURG NEEDLES,0.0,2,20.0,1.0,0.0,7.5,0.75
526,41614,19,7.0,INSTRUMENTS DISPOSABLE,20.0,5,18.0,0.0,0.0,0.3684210526315789,0.3888888888888889
527,41755,174,213.0,SUTURES,2.66,8,288.0,4.375,5.0124844139408555,1.2241379310344827,0.7395833333333334
528,418,692,436.0,MED SURG DRESSINGS,3.103,89,1098.0,0.0,0.0,0.630057803468208,0.3970856102003643
529,419,216,179.0,MED SURG DRESSINGS,0.0,53,495.0,0.0,0.0,0.8287037037037037,0.3616161616161616
530,4191,41,108.0,STAPLES,154.6917,8,156.0,5.375,6.022280061808579,2.6341463414634148,0.6923076923076923
531,41957,179,103.0,MED SURG CATHETERS,12.0,71,326.0,0.0,0.0,0.5754189944134078,0.3159509202453988
532,42274,46,11.0,MED SURG NEEDLES,0.0,1,144.0,17.0,,0.2391304347826087,0.0763888888888889
533,42316,3,7.0,SUTURES,13.1892,1,12.0,12.0,,2.3333333333333335,0.5833333333333334
534,42317,181,204.0,SUTURES,5.6228,7,252.0,3.7142857142857144,2.870208222079931,1.12707182320442,0.8095238095238095
535,42320,24,22.0,SUTURES,4.7039,2,72.0,14.0,0.0,0.9166666666666666,0.3055555555555556
536,42325,165,302.0,SUTURES,1.9819,17,684.0,2.3529411764705883,1.2217393579743305,1.8303030303030303,0.4415204678362573
537,42328,114,32.0,SUTURES,2.4833,3,108.0,2.3333333333333335,0.5773502691896258,0.2807017543859649,0.2962962962962963
538,42329,113,250.0,SUTURES,2.33,11,432.0,2.909090909090909,2.3001976199685736,2.2123893805309733,0.5787037037037037
539,42345,656,1077.0,SUTURES,5.7047,37,1332.0,2.189189189189189,0.739287864465897,1.641768292682927,0.8085585585585585
540,42349,922,1565.0,SUTURES,12.6664,55,2304.0,2.4909090909090907,2.0982596604552075,1.6973969631236443,0.6792534722222222
541,42360,38,28.0,SUTURES,2.2831,3,108.0,2.0,0.0,0.7368421052631579,0.25925925925925924
542,42362,79,31.0,SUTURES,11.2383,5,60.0,2.8,1.7888543819998317,0.3924050632911392,0.5166666666666667
543,42363,1062,312.0,SUTURES,2.3922,16,648.0,3.3125,3.113813310610213,0.2937853107344633,0.48148148148148145
544,42367,107,148.0,SUTURES,2.5753,11,396.0,2.090909090909091,0.3015113445777637,1.3831775700934579,0.37373737373737376
545,42370,19,59.0,SUTURES,2.3772,6,216.0,2.0,0.0,3.1052631578947367,0.27314814814814814
546,42371,107,153.0,SUTURES,2.5892,33,444.0,3.0606060606060606,3.7826858343262026,1.4299065420560748,0.34459459459459457
547,42516,38,27.0,SUTURES,15.4025,4,48.0,2.25,0.5,0.7105263157894737,0.5625
548,42518,6,7.0,SUTURES,18.0417,1,12.0,2.0,,1.1666666666666667,0.5833333333333334
549,42520,36,39.0,SUTURES,3.47,2,72.0,2.0,0.0,1.0833333333333333,0.5416666666666666
550,42528,156,581.0,SUTURES,9.8081,23,828.0,2.5652173913043477,1.5322617553657474,3.7243589743589745,0.7016908212560387
551,42532,326,359.0,SUTURES,2.6286,20,720.0,2.05,0.6048053188292996,1.1012269938650308,0.4986111111111111
552,42534,84,11.0,SUTURES,10.4608,3,36.0,2.3333333333333335,0.5773502691896258,0.13095238095238096,0.3055555555555556
553,427,238,38.0,MED SURG DRESSINGS,14.578,13,120.0,0.0,0.0,0.15966386554621848,0.31666666666666665
554,42943,0,28.0,PROSTHESES BONE PURCHASES,4.44,47,7000.0,3.4375,13.235841491949047,inf,0.004
555,4334,1,20.0,SUTURES,6.2142,5,60.0,2.4,0.8944271909999159,20.0,0.3333333333333333
556,43391,233,130.0,SUTURES,3.7233,9,360.0,2.5555555555555554,1.6666666666666667,0.5579399141630901,0.3611111111111111
557,43395,0,31.0,STAPLES,53.9,5,49.0,4.2,4.919349550499537,inf,0.6326530612244898
558,437,58,44.0,MED SURG DRESSINGS,0.6228,23,651.0,0.0,0.0,0.7586206896551724,0.06758832565284179
559,438,123,10.0,MED SURG OTHER,0.9,2,100.0,0.0,0.0,0.08130081300813008,0.1
560,439,288,108.0,MED SURG OTHER,1.7968,19,446.0,0.0,0.0,0.375,0.242152466367713
561,43940,4,176.0,MED SURG OTHER,57.3,43,580.0,0.0,0.0,44.0,0.30344827586206896
562,43952,12,11.0,INSTRUMENTS DISPOSABLE,15.381,6,20.0,0.0,0.0,0.9166666666666666,0.55
563,43954,354,196.0,INSTRUMENTS REUSABLE,13.343,21,230.0,0.0,0.0,0.5536723163841808,0.8521739130434782
564,43959,17,2.0,MED SURG OTHER,0.0,8,29.0,0.0,0.0,0.11764705882352941,0.06896551724137931
565,43972,32,8.0,MED SURG DRESSINGS,8.0805,5,36.0,0.2,0.447213595499958,0.25,0.2222222222222222
566,43973,247,592.0,MED SURG DRESSINGS,22.52,111,1424.0,0.0,0.0,2.396761133603239,0.4157303370786517
567,43979,3,1.0,MED SURG DRESSINGS,0.0,4,36.0,0.0,0.0,0.3333333333333333,0.027777777777777776
568,43998,30,1.0,MED SURG DRESSINGS,10.65,1,20.0,0.0,,0.03333333333333333,0.05
569,44004,151,7.0,MED SURG OTHER,0.9697,1,200.0,4.0,,0.046357615894039736,0.035
570,44006,225,222.0,LINEN DRAPES OBS SURG DISP,11.0,38,370.0,0.0,0.0,0.9866666666666667,0.6
571,44012,669,43.0,LINEN DRAPES OBS SURG DISP,0.0,38,940.0,0.0,0.0,0.06427503736920777,0.045744680851063826
572,44023,262,184.0,LINEN DRAPES OBS SURG DISP,6.0717,76,310.0,0.0,0.0,0.7022900763358778,0.5935483870967742
573,44031,648,551.0,LINEN DRAPES OBS SURG DISP,0.0,72,1028.0,0.0,0.0,0.8503086419753086,0.5359922178988327
574,44033,1022,266.0,LINEN DRAPES OBS SURG DISP,1.6373,92,2068.0,0.0,0.0,0.2602739726027397,0.1286266924564797
575,44035,223,152.0,LINEN DRAPES OBS SURG DISP,6.0292,25,300.0,0.0,0.0,0.6816143497757847,0.5066666666666667
576,44037,1001,901.0,LINEN DRAPES OBS SURG DISP,0.0,103,2310.0,0.0,0.0,0.9000999000999002,0.39004329004329
577,44038,5730,5119.0,LINEN DRAPES OBS SURG DISP,6.0067,266,6708.0,0.0,0.0,0.893368237347295,0.763118664281455
578,44042,151,144.0,LINEN DRAPES OBS SURG DISP,6.7414,18,252.0,0.0,0.0,0.9536423841059603,0.5714285714285714
579,44054,36,23.0,LINEN DRAPES OBS SURG DISP,3.2138,4,52.0,0.0,0.0,0.6388888888888888,0.4423076923076923
580,44055,451,198.0,LINEN DRAPES OBS SURG DISP,2.409,35,633.0,0.0,0.0,0.43902439024390244,0.3127962085308057
581,44056,62,46.0,LINEN DRAPES OBS SURG DISP,5.4692,32,90.0,0.0,0.0,0.7419354838709677,0.5111111111111111
582,44057,304,250.0,LINEN DRAPES OBS SURG DISP,15.0867,90,528.0,0.0,0.0,0.8223684210526315,0.4734848484848485
583,44061,164,142.0,LINEN DRAPES OBS SURG DISP,6.0867,29,348.0,0.0,0.0,0.8658536585365854,0.40804597701149425
584,44101,11,12.0,MED SURG OTHER,0.0,102,334.0,0.0,0.0,1.0909090909090908,0.03592814371257485
585,44165,360,338.0,LAB CLINICAL SUPPLIES,4.65,55,795.0,0.0,0.0,0.9388888888888889,0.42515723270440253
586,44307,69,85.0,SUTURES,2.2831,6,216.0,2.0,0.0,1.2318840579710144,0.39351851851851855
587,44410,67,65.0,MED SURG CATHETERS ANGIOPLASTICS,0.927,26,1000.0,0.0,0.0,0.9701492537313433,0.065
588,44419,1515,908.0,MED SURG CATHETERS,3.4,174,3009.0,0.0,0.0,0.5993399339933994,0.30176138251910933
589,44434,31,10.0,MED SURG OTHER,0.5826,23,111.0,0.0,0.0,0.3225806451612903,0.09009009009009009
590,44444,161,102.0,MED SURG CATHETERS,0.0,56,268.0,0.0,0.0,0.6335403726708074,0.3805970149253731
591,44445,19,8.0,MED SURG CATHETERS,0.397,9,43.0,0.0,0.0,0.42105263157894735,0.18604651162790697
592,44448,334,90.0,MED SURG CATHETERS,0.3325,70,827.0,0.0,0.0,0.2694610778443114,0.10882708585247884
593,44458,15,2.0,STAPLES,54.2817,1,12.0,4.0,,0.13333333333333333,0.16666666666666666
594,44460,1,36.0,STAPLES,131.2767,45,54.0,0.0,0.0,36.0,0.6666666666666666
595,44468,1,11.0,MED SURG OTHER,0.0,25,44.0,0.0,0.0,11.0,0.25
596,44470,30,10.0,MED SURG OTHER,0.0,15,45.0,0.0,0.0,0.3333333333333333,0.2222222222222222
597,44471,61,11.0,MED SURG OTHER,0.6875,5,25.0,0.0,0.0,0.18032786885245902,0.44
598,44472,105,46.0,MED SURG OTHER,0.625,29,124.0,0.0,0.0,0.4380952380952381,0.3709677419354839
599,44502,120,5.0,MED SURG OTHER,0.0,23,1423.0,0.0,0.0,0.041666666666666664,0.0035137034434293743
600,44547,1391,354.0099999998,MED SURG OTHER,1.5143,55,2450.0,0.0,0.0,0.2545003594534867,0.1444938775509388
601,44619,101,20.0,MED SURG OTHER,27.02,56,79.0,0.0,0.0,0.19801980198019803,0.25316455696202533
602,44644,1993,891.0,MED SURG OTHER,0.0,784,25927.0,0.0,0.0,0.44706472654290014,0.034365719134493
603,44650,54,35.0,MED SURG CATHETERS,3.4,45,88.0,0.0,0.0,0.6481481481481481,0.3977272727272727
604,44651,1,5.0,MED SURG CATHETERS,3.4,9,22.0,0.0,0.0,5.0,0.22727272727272727
605,44652,15,14.0,MED SURG CATHETERS,3.4,18,47.0,0.0,0.0,0.9333333333333333,0.2978723404255319
606,44653,119,90.0,MED SURG CATHETERS,3.4,73,243.0,0.0,0.0,0.7563025210084033,0.37037037037037035
607,44654,9,10.0,MED SURG CATHETERS,3.4,5,8.0,1.0,2.2360679774997894,1.1111111111111112,1.25
608,44663,1652,18.0,MED SURG NEEDLES,0.0989,31,1410.0,0.0,0.0,0.010895883777239709,0.01276595744680851
609,44680,1092,1488.0,MED SURG OTHER,4.15,69,225.0,0.0,0.0,1.3626373626373627,6.613333333333333
610,44696,293,481.0,SUTURES,71.5467,49,558.0,2.816326530612245,4.59924572343007,1.6416382252559727,0.8620071684587813
611,44697,37,69.0,SUTURES,50.33,15,90.0,2.4,1.1212238211627763,1.864864864864865,0.7666666666666667
612,44698,139,60.0,SUTURES,94.9533,14,84.0,2.5714285714285716,1.2224996910042532,0.4316546762589928,0.7142857142857143
613,44743,476,118.0,MED SURG OTHER,1.74,62,595.0,0.0,0.0,0.24789915966386555,0.19831932773109243
614,44744,362,463.0,MED SURG OTHER,15.05,132,1560.0,0.0,0.0,1.2790055248618784,0.2967948717948718
615,44748,403,332.0,MED SURG OTHER,10.0,34,400.0,0.0,0.0,0.8238213399503722,0.83
616,44750,364,83.0,MED SURG DRESSINGS,0.402,12,2080.0,0.0,0.0,0.22802197802197802,0.03990384615384615
617,44755,9,3.0,INSTRUMENTS DISPOSABLE,19.0,5,8.0,0.0,0.0,0.3333333333333333,0.375
618,44756,0,8.0,INSTRUMENTS DISPOSABLE,19.0,16,16.0,0.0,0.0,inf,0.5
619,44763,722,381.0,MED SURG CATHETERS,0.0,88,634.0,0.0,0.0,0.5277008310249307,0.6009463722397477
620,44769,274,110.0,MED SURG ADMIN SETS IV,2.3679,35,200.0,0.0,0.0,0.40145985401459855,0.55
621,44783,136,30.0,MED SURG OTHER,0.678,31,352.0,0.0,0.0,0.22058823529411764,0.08522727272727272
622,44891,309,165.0,MED SURG CATHETERS,0.0,49,231.0,0.0,0.0,0.5339805825242718,0.7142857142857143
623,44892,11,5.0,MED SURG CATHETERS,10.675,7,14.0,0.0,0.0,0.45454545454545453,0.35714285714285715
624,44893,12,9.0,MED SURG CATHETERS,0.0,15,18.0,0.0,0.0,0.75,0.5
625,44906,4,5.0,MED SURG NEEDLES,1.8516,12,53.0,0.0,0.0,1.25,0.09433962264150944
626,44943,50,9.0,MED SURG OTHER,16.6,3,15.0,0.0,0.0,0.18,0.6
627,44950,244,47.0,MED SURG OTHER,0.0777,18,3420.0,0.0,0.0,0.19262295081967212,0.013742690058479532
628,44969,11,3.0,MED SURG OTHER,54.54,6,29.0,0.0,0.0,0.2727272727272727,0.10344827586206896
629,44982,203,87.0,MED SURG CATHETERS,0.0,75,153.0,0.0,0.0,0.42857142857142855,0.5686274509803921
630,44984,86,6.0,MED SURG CATHETERS,0.0,10,14.0,0.0,0.0,0.06976744186046512,0.42857142857142855
631,45013,1,3.0,MED SURG OTHER,12.0,12,23.0,0.0,0.0,3.0,0.13043478260869565
632,452,6,7.0,MED SURG CATHETERS,10.4292,10,17.0,0.0,0.0,1.1666666666666667,0.4117647058823529
633,453,133,48.0,MED SURG CATHETERS,10.4292,58,124.0,0.0,0.0,0.3609022556390977,0.3870967741935484
634,454,135,106.0,MED SURG CATHETERS,9.04,53,256.0,0.0,0.0,0.7851851851851852,0.4140625
635,455,1,17.0,MED SURG CATHETERS,10.4292,28,57.0,0.0,0.0,17.0,0.2982456140350877
636,456,167,112.0,MED SURG CATHETERS,9.04,79,252.0,0.0,0.0,0.6706586826347305,0.4444444444444444
637,45686,15,46.0,MED SURG OTHER,139.0267,42,62.0,0.0,0.0,3.066666666666667,0.7419354838709677
638,4569,61,72.0,PROSTHESES NEUROLOGICAL,71.25,71,100.0,0.0,0.0,1.180327868852459,0.72
639,45701,476,42.0,STAPLES,125.0183,6,36.0,15.0,11.983321743156194,0.08823529411764706,1.1666666666666667
640,46075,48,73.0,INSTRUMENTS DISPOSABLE,13.8875,73,952.0,0.0,0.0,1.5208333333333333,0.07668067226890757
641,46204,4,1.0,MED SURG GUIDE WIRES,189.0,1,1.0,1.0,,0.25,1.0
642,46224,190,185.0,STAPLES,116.95,67,229.0,0.0,0.0,0.9736842105263158,0.8078602620087336
643,46324,38,17.0,INSTRUMENTS DISPOSABLE,19.0,42,93.0,0.0,0.0,0.4473684210526316,0.1827956989247312
644,46450,43,7.0,MED SURG NEEDLES,0.0,2,288.0,35.0,41.012193308819754,0.16279069767441862,0.024305555555555556
645,46454,15,4.0,MED SURG NEEDLES,0.0,1,144.0,21.0,,0.26666666666666666,0.027777777777777776
646,46456,14,1.0,MED SURG NEEDLES,0.0,1,144.0,14.0,,0.07142857142857142,0.006944444444444444
647,46458,1,1.0,MED SURG NEEDLES,0.0,1,144.0,15.0,,1.0,0.006944444444444444
648,46615,90,15.0,MED SURG CATHETERS,7.288,3,30.0,7.666666666666667,6.658328118479393,0.16666666666666666,0.5
649,4694,2000,2326.0,SUTURES,20.3283,101,3828.0,2.623762376237624,2.3488358186493787,1.163,0.6076280041797283
650,47320,1183,2449.0,SUTURES,6.9972,49,2844.0,3.163265306122449,3.280923007678316,2.070160608622147,0.8611111111111112
651,47324,108,137.0,SUTURES,2.7567,8,288.0,2.0,0.0,1.2685185185185186,0.4756944444444444
652,47417,2,2.0,INSTRUMENTS DISPOSABLE,19.0,7,9.0,0.0,0.0,1.0,0.2222222222222222
653,47639,5,4.0,MED SURG OTHER,70.0,4,13.0,2.0,1.1547005383792515,0.8,0.3076923076923077
654,47913,4,5.0,MED SURG OTHER,19.0,5,11.0,0.0,0.0,1.25,0.45454545454545453
655,48224,13,1.0,MED SURG OTHER,0.0,1,10.0,3.0,,0.07692307692307693,0.1
656,48231,36,65.0,MED SURG GUIDE WIRES,36.0,30,112.0,0.0,0.0,1.8055555555555556,0.5803571428571429
657,4850,17,1.0,GENERAL SUPPLIES,0.0,37,55.0,0.0,0.0,0.058823529411764705,0.01818181818181818
658,50023,158,58.0,PROSTHESES PLATES AND SCREWS,200.63,35,76.0,0.0,0.0,0.3670886075949367,0.7631578947368421
659,50171,169,67.0,MED SURG OTHER,22.5,17,106.0,0.0,0.0,0.39644970414201186,0.6320754716981132
660,50176,16,34.0,MED SURG OTHER,0.0,59,289.0,0.0,0.0,2.125,0.11764705882352941
661,50290,4,5.0,PROSTHESES GASTROENTEROLOGY,116.9067,1,1.0,2.0,,1.25,5.0
662,50341,144,142.0,INSTRUMENTS DISPOSABLE,20.15,46,162.0,0.0,0.0,0.9861111111111112,0.8765432098765432
663,50625,193,95.0,INSTRUMENTS DISPOSABLE,19.0,76,247.0,0.0,0.0,0.49222797927461137,0.38461538461538464
664,50663,10,1.0,MED SURG OTHER,3.98,2,50.0,5.5,0.7071067811865476,0.1,0.02
665,50772,84,50.0,INSTRUMENTS DISPOSABLE,19.0,70,175.0,0.0,0.0,0.5952380952380952,0.2857142857142857
666,50996,304,77.0,MED SURG DRESSINGS,0.416,17,850.0,0.0,0.0,0.2532894736842105,0.09058823529411765
667,50997,36,41.0,MED SURG DRESSINGS,0.759,24,550.0,0.0,0.0,1.1388888888888888,0.07454545454545454
668,50998,309,1.0,MED SURG DRESSINGS,0.98,2,50.0,0.0,0.0,0.003236245954692557,0.02
669,51047,20,8.0,INSTRUMENTS DISPOSABLE,51.35,2,12.0,0.0,0.0,0.4,0.6666666666666666
670,51165,63,79.0,SUTURES,12.985,5,120.0,2.0,0.0,1.253968253968254,0.6583333333333333
671,51318,11,5.0,MED SURG OTHER,158.1,8,16.0,0.0,0.0,0.45454545454545453,0.3125
672,51468,9,8.0,MED SURG NEEDLES,1.5572,1,25.0,2.0,,0.8888888888888888,0.32
673,51510,16,59.0,MED SURG OTHER,17.08,24,82.0,0.0,0.0,3.6875,0.7195121951219512
674,51670,135,19.0,MED SURG NEEDLES,0.0,2,288.0,1.0,0.0,0.14074074074074075,0.06597222222222222
675,51678,1239,3753.0,SUTURES,6.545,74,5028.0,2.972972972972973,2.965430842466456,3.029055690072639,0.7464200477326969
676,517,49,24.0,MED SURG OTHER,0.0,78,608.0,0.0,0.0,0.4897959183673469,0.039473684210526314
677,5173,3,3.0,MED SURG OTHER,17.8,5,25.0,0.0,0.0,1.0,0.12
678,51982,489,80.0,MED SURG OTHER,1.6156,26,650.0,0.0,0.0,0.16359918200409,0.12307692307692308
679,52413,244,320.0,SUTURES,6.545,43,612.0,2.86046511627907,3.2336136011238574,1.3114754098360655,0.5228758169934641
680,52457,7,19.0,INSTRUMENTS DISPOSABLE,18.2,25,58.0,0.0,0.0,2.7142857142857144,0.3275862068965517
681,525,69,6.0,MED SURG OTHER,0.0,7,24.0,0.0,0.0,0.08695652173913043,0.25
682,52573,28,2.0,INSTRUMENTS DISPOSABLE,19.0,9,10.0,0.0,0.0,0.07142857142857142,0.2
683,52575,35,27.0,INSTRUMENTS DISPOSABLE,20.0,4,24.0,0.0,0.0,0.7714285714285715,1.125
684,52587,343,57.0,MED SURG OTHER,0.0,37,2100.0,0.0,0.0,0.1661807580174927,0.027142857142857142
685,52589,231,25.0,MED SURG OTHER,20.0,17,150.0,0.0,0.0,0.10822510822510822,0.16666666666666666
686,52630,36,1.0,INSTRUMENTS DISPOSABLE,104.4,2,0.0,12.5,6.363961030678928,0.027777777777777776,inf
687,52866,55,42.0,SUTURES,18.7467,10,132.0,2.6,1.577621275493231,0.7636363636363637,0.3181818181818182
688,53910,113,126.0,INSTRUMENTS DISPOSABLE,8.9594,52,489.0,0.0,0.0,1.1150442477876106,0.25766871165644173
689,54448,221,187.0,INSTRUMENTS REUSABLE,0.0,33,270.0,0.0,0.0,0.8461538461538461,0.6925925925925925
690,54581,14,7.0,MED SURG OTHER,5.13,1,40.0,1.0,,0.5,0.175
691,55360,5,5.0,MED SURG OTHER,8.442,1,10.0,0.0,,1.0,0.5
692,56002,14,3.0,MED SURG OTHER,205.0,3,30.0,9.666666666666666,13.316656236958787,0.21428571428571427,0.1
693,56354,31,71.0,INSTRUMENTS DISPOSABLE,281.0875,26,65.0,0.0,0.0,2.2903225806451615,1.0923076923076922
694,56408,1579,782.0,INSTRUMENTS DISPOSABLE,50.0,236,1416.0,0.0,0.0,0.49525015832805575,0.5522598870056498
695,56708,5,1.0,INSTRUMENTS DISPOSABLE,141.24,8,11.0,0.5,1.0690449676496976,0.2,0.09090909090909091
696,56729,13,15.0,INSTRUMENTS DISPOSABLE,20.4,23,30.0,0.0,0.0,1.1538461538461537,0.5
697,56931,812,2223.0,MED SURG OTHER,15.0,58,2472.0,0.0,0.0,2.7376847290640396,0.8992718446601942
698,57034,1144,68.0,MED SURG OTHER,12.446,9,225.0,0.0,0.0,0.05944055944055944,0.3022222222222222
699,57341,322,137.0,INSTRUMENTS DISPOSABLE,25.5,18,180.0,0.0,0.0,0.4254658385093168,0.7611111111111111
